Date,Competition,Comp_Code,Matchday,Home,Away,Home_Goals,Away_Goals,Venue,Stage,Group,event_id,Team,Opponent,Buts_Pour,Buts_Contre,Resultat,y_target,target_label,home_elo_pre,away_elo_pre,team_elo_pre,h2h_matches_prior,h2h_home_win_rate_prior,h2h_away_win_rate_prior,h2h_draw_rate_prior,team_form_5,team_form_10,team_attack_5,team_defense_5,team_win_rate_before,team_clean_sheet_rate_before,team_ucl_matches_before,team_ucl_win_rate_before,team_rest_days,team_injuries,xg_for_before,xg_against_before,possession_before,bookmaker_prob,is_home,is_away,is_neutral,opponent_form_5,opponent_form_10,opponent_attack_5,opponent_defense_5,opponent_win_rate_before,opponent_clean_sheet_rate_before,opponent_ucl_win_rate_before,opponent_ucl_matches_before,opponent_rest_days,opponent_elo_pre,opponent_injuries,opponent_xg_for_before,opponent_xg_against_before,opponent_possession_before,opponent_bookmaker_prob,elo_diff,form_diff,xg_diff,attack_diff,defense_diff,injuries_diff,possession_diff,ucl_experience_diff,bookmaker_prob_diff,rest_days_diff,h2h_win_rate_diff,h2h_draw_rate
2026-04-19,Ligue 1,FL1,30,Paris Saint-Germain FC,Olympique Lyonnais,1,2,Home,REGULAR_SEASON,,86,Paris Saint-Germain FC,Olympique Lyonnais,1,2,L,2,Team loss,1655.49042837543,1490.3909540034178,1655.49042837543,1,1.0,0.0,0.0,3.0,2.5,2.8,0.2,0.7073170731707317,0.4634146341463415,14.0,0.6428571428571429,5.0,15.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,2.0,3.0,0.0,0.0,0.38333333333333336,0.0,161.0,1490.3909540034178,0.0,0.0,0.0,0.0,0.0,165.09947437201208,3.0,0.0,0.7999999999999998,2.8,-15.0,0.0,14.0,0.0,-156.0,1.0,0.0
2026-04-22,Ligue 1,FL1,26,Paris Saint-Germain FC,FC Nantes,3,0,Home,REGULAR_SEASON,,87,Paris Saint-Germain FC,FC Nantes,3,0,W,0,Team win,1638.181786857505,1488.0,1638.181786857505,1,1.0,0.0,0.0,2.4,2.2,2.4,0.6,0.6904761904761905,0.4523809523809524,14.0,0.6428571428571429,3.0,15.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.38333333333333336,0.0,248.0,1488.0,0.0,0.0,0.0,0.0,0.0,150.1817868575049,2.4,0.0,2.4,0.4,-15.0,0.0,14.0,0.0,-245.0,1.0,0.0
2026-04-25,Ligue 1,FL1,31,Angers SCO,Paris Saint-Germain FC,0,3,Away,REGULAR_SEASON,,88,Paris Saint-Germain FC,Angers SCO,3,0,W,0,Team win,1488.414300586377,1645.29530807852,1645.29530807852,1,0.0,1.0,0.0,2.4,2.4,2.2,0.6,0.6976744186046512,0.46511627906976744,14.0,0.6428571428571429,3.0,15.0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.38333333333333336,0.0,246.0,1488.414300586377,0.0,0.0,0.0,0.0,0.0,156.881007492143,2.4,0.0,2.2,0.4,-15.0,0.0,14.0,0.0,-243.0,1.0,0.0
2026-04-28,Champions League,CL,1,Paris Saint-Germain FC,FC Bayern München,5,4,Home,SEMI_FINALS,,90,Paris Saint-Germain FC,FC Bayern München,5,4,W,0,Team win,1652.2173409184368,1506.2368225964942,1652.2173409184368,1,0.0,1.0,0.0,2.4,2.4,2.2,0.4,0.7045454545454546,0.4772727272727273,14.0,0.6428571428571429,3.0,15.0,0.0,0.0,0.0,0.0,1,0,0,1.5,1.5,1.5,2.0,0.5,0.0,0.5,2.0,153.0,1506.2368225964942,0.0,0.0,0.0,0.0,0.0,145.98051832194255,0.8999999999999999,0.0,0.7000000000000002,1.6,-15.0,0.0,12.0,0.0,-150.0,-1.0,0.0
2026-05-02,Ligue 1,FL1,32,Paris Saint-Germain FC,FC Lorient,2,2,Home,REGULAR_SEASON,,93,Paris Saint-Germain FC,FC Lorient,2,2,D,1,Draw,1659.4525006568022,1502.658644503183,1659.4525006568022,1,0.0,0.0,1.0,2.4,2.7,2.8,1.2,0.7111111111111111,0.4666666666666667,15.0,0.6666666666666666,4.0,15.0,0.0,0.0,0.0,0.0,1,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.38333333333333336,0.0,185.0,1502.658644503183,0.0,0.0,0.0,0.0,0.0,156.79385615361912,1.4,0.0,1.7999999999999998,-0.19999999999999996,-15.0,0.0,15.0,0.0,-181.0,0.0,1.0
2026-05-06,Champions League,CL,2,FC Bayern München,Paris Saint-Germain FC,1,1,Away,SEMI_FINALS,,95,Paris Saint-Germain FC,FC Bayern München,1,1,D,1,Draw,1499.0016628581288,1654.3770048477625,1654.3770048477625,2,0.5,0.5,0.0,2.0,2.5,2.8,1.6,0.6956521739130435,0.45652173913043476,15.0,0.6666666666666666,4.0,15.0,0.0,0.0,0.0,0.0,0,1,0,1.0,1.0,2.3333333333333335,3.0,0.3333333333333333,0.0,0.3333333333333333,3.0,8.0,1499.0016628581288,0.0,0.0,0.0,0.0,0.0,155.37534198963363,1.0,0.0,0.46666666666666634,1.4,-15.0,0.0,12.0,0.0,-4.0,0.0,0.0
2026-05-10,Ligue 1,FL1,33,Paris Saint-Germain FC,Stade Brestois 29,1,0,Home,REGULAR_SEASON,,96,Paris Saint-Germain FC,Stade Brestois 29,1,0,W,0,Team win,1649.3418074879096,1490.3394760679748,1649.3418074879096,1,1.0,0.0,0.0,2.2,2.3,2.8,1.4,0.6808510638297872,0.44680851063829785,16.0,0.625,4.0,15.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,3.0,0.0,0.0,0.38333333333333336,0.0,197.0,1490.3394760679748,0.0,0.0,0.0,0.0,0.0,159.00233141993476,2.2,0.0,2.8,1.6,-15.0,0.0,16.0,0.0,-193.0,1.0,0.0
2026-05-13,Ligue 1,FL1,29,Racing Club de Lens,Paris Saint-Germain FC,0,2,Away,REGULAR_SEASON,,98,Paris Saint-Germain FC,Racing Club de Lens,2,0,W,0,Team win,1489.1969996934067,1656.2038480633178,1656.2038480633178,1,0.0,1.0,0.0,2.2,2.3,2.4,1.4,0.6875,0.4583333333333333,16.0,0.625,3.0,15.0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,2.0,0.0,0.0,0.38333333333333336,0.0,241.0,1489.1969996934067,0.0,0.0,0.0,0.0,0.0,167.00684836991104,2.2,0.0,2.4,0.6000000000000001,-15.0,0.0,16.0,0.0,-238.0,1.0,0.0
2026-05-17,Ligue 1,FL1,34,Paris FC,Paris Saint-Germain FC,2,1,Away,REGULAR_SEASON,,99,Paris Saint-Germain FC,Paris FC,1,2,L,2,Team loss,1491.27406523553,1662.8423498784025,1662.8423498784025,1,0.0,1.0,0.0,2.2,2.3,2.2,1.4,0.6938775510204082,0.46938775510204084,16.0,0.625,4.0,15.0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,1.0,2.0,0.0,0.0,0.38333333333333336,0.0,133.0,1491.27406523553,15.0,0.0,0.0,0.0,0.0,171.5682846428724,2.2,0.0,1.2000000000000002,0.6000000000000001,0.0,0.0,16.0,0.0,-129.0,1.0,0.0
2025-10-17,Ligue 1,FL1,8,Paris Saint-Germain FC,RC Strasbourg Alsace,3,3,Home,REGULAR_SEASON,,18,RC Strasbourg Alsace,Paris Saint-Germain FC,3,3,D,1,Draw,1560.6938891155246,1500.0,1500.0,0,0.0,0.0,0.0,1.0,1.0,1.4803921568627452,1.4803921568627452,0.4117647058823529,0.28431372549019607,0.0,0.38333333333333336,4.0,0.0,0.0,0.0,0.0,0.0,1,0,0,2.0,2.4444444444444446,1.8,0.6,0.7777777777777778,0.5555555555555556,1.0,2.0,12.0,1560.6938891155246,15.0,0.0,0.0,0.0,0.0,-60.6938891155246,-1.0,0.0,-0.3196078431372549,-0.8803921568627452,15.0,0.0,-2.0,0.0,-8.0,0.0,0.0
2026-02-01,Ligue 1,FL1,20,RC Strasbourg Alsace,Paris Saint-Germain FC,1,2,Away,REGULAR_SEASON,,59,RC Strasbourg Alsace,Paris Saint-Germain FC,1,2,L,2,Team loss,1502.0752256250455,1603.1059699328757,1502.0752256250455,1,0.0,0.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,0.38333333333333336,107.0,0.0,0.0,0.0,0.0,0.0,0,1,0,2.0,2.0,1.6,0.8,0.6666666666666666,0.4444444444444444,0.5,8.0,4.0,1603.1059699328757,15.0,0.0,0.0,0.0,0.0,-101.03074430783022,-1.0,0.0,1.4,-2.2,15.0,0.0,-8.0,0.0,103.0,0.0,1.0
2025-09-14,Ligue 1,FL1,4,Paris Saint-Germain FC,Racing Club de Lens,2,0,Home,REGULAR_SEASON,,7,Racing Club de Lens,Paris Saint-Germain FC,0,2,L,2,Team loss,1534.772327276234,1500.0,1500.0,0,0.0,0.0,0.0,1.0,1.0,1.4803921568627452,1.4803921568627452,0.4117647058823529,0.28431372549019607,0.0,0.38333333333333336,4.0,0.0,0.0,0.0,0.0,0.0,1,0,0,3.0,3.0,2.6666666666666665,1.0,1.0,0.6666666666666666,0.38333333333333336,0.0,15.0,1534.772327276234,15.0,0.0,0.0,0.0,0.0,-34.77232727623391,-2.0,0.0,-1.1862745098039214,-0.48039215686274517,15.0,0.0,0.0,0.0,-11.0,0.0,0.0
2026-05-13,Ligue 1,FL1,29,Racing Club de Lens,Paris Saint-Germain FC,0,2,Away,REGULAR_SEASON,,98,Racing Club de Lens,Paris Saint-Germain FC,0,2,L,2,Team loss,1489.1969996934067,1656.2038480633178,1489.1969996934067,1,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.38333333333333336,241.0,0.0,0.0,0.0,0.0,0.0,0,1,0,2.2,2.3,2.4,1.4,0.6875,0.4583333333333333,0.625,16.0,3.0,1656.2038480633178,15.0,0.0,0.0,0.0,0.0,-167.00684836991104,-2.2,0.0,-2.4,-0.6000000000000001,15.0,0.0,-16.0,0.0,238.0,-1.0,0.0
2025-11-04,Champions League,CL,4,SK Slavia Praha,Arsenal FC,0,3,Away,LEAGUE_STAGE,,28,SK Slavia Praha,Arsenal FC,0,3,L,2,Team loss,1500.0,1601.3728584151386,1500.0,0,0.0,0.0,0.0,1.0,1.0,1.4803921568627452,1.4803921568627452,0.4117647058823529,0.28431372549019607,0.0,0.38333333333333336,4.0,0.0,0.0,0.0,0.0,0.0,0,1,0,3.0,2.8,2.0,0.0,0.8461538461538461,0.7692307692307693,1.0,3.0,3.0,1601.3728584151386,3.0,0.0,0.0,0.0,0.0,-101.37285841513858,-2.0,0.0,-0.5196078431372548,-1.4803921568627452,3.0,0.0,-3.0,0.0,1.0,0.0,0.0
2026-01-20,Champions League,CL,7,Sporting Clube de Portugal,Paris Saint-Germain FC,2,1,Away,LEAGUE_STAGE,,53,Sporting Clube de Portugal,Paris Saint-Germain FC,2,1,W,0,Team win,1500.0,1614.4997366227792,1500.0,0,0.0,0.0,0.0,1.0,1.0,1.4803921568627452,1.4803921568627452,0.4117647058823529,0.28431372549019607,0.0,0.38333333333333336,4.0,0.0,0.0,0.0,0.0,0.0,0,1,0,2.6,2.2,2.6,0.6,0.7083333333333334,0.4583333333333333,0.6666666666666666,6.0,4.0,1614.4997366227792,15.0,0.0,0.0,0.0,0.0,-114.49973662277921,-1.6,0.0,-1.119607843137255,-0.8803921568627452,15.0,0.0,-6.0,0.0,0.0,0.0,0.0
2026-04-07,Champions League,CL,1,Sporting Clube de Portugal,Arsenal FC,0,1,Away,QUARTER_FINALS,,80,Sporting Clube de Portugal,Arsenal FC,0,1,L,2,Team loss,1515.817469110688,1676.1112030052961,1515.817469110688,0,0.0,0.0,0.0,3.0,3.0,2.0,1.0,1.0,0.0,1.0,1.0,77.0,0.0,0.0,0.0,0.0,0.0,0,1,0,2.6,2.4,1.6,0.4,0.7317073170731707,0.5121951219512195,0.9,10.0,21.0,1676.1112030052961,3.0,0.0,0.0,0.0,0.0,-160.29373389460807,0.3999999999999999,0.0,0.3999999999999999,-0.6,3.0,0.0,-9.0,0.0,56.0,0.0,0.0
2026-04-15,Champions League,CL,2,Arsenal FC,Sporting Clube de Portugal,0,0,Home,QUARTER_FINALS,,84,Sporting Clube de Portugal,Arsenal FC,0,0,D,1,Draw,1664.9578689165594,1508.9917970739193,1508.9917970739193,1,1.0,0.0,0.0,1.5,1.5,1.0,1.0,0.5,0.0,2.0,0.5,8.0,0.0,0.0,0.0,0.0,0.0,1,0,0,2.0,2.1,1.4,0.6,0.7209302325581395,0.5116279069767442,0.9090909090909091,11.0,4.0,1664.9578689165594,3.0,0.0,0.0,0.0,0.0,-155.96607184264008,-0.5,0.0,-0.3999999999999999,-0.4,3.0,0.0,-9.0,0.0,4.0,-1.0,0.0
2025-10-25,Ligue 1,FL1,9,Stade Brestois 29,Paris Saint-Germain FC,0,3,Away,REGULAR_SEASON,,22,Stade Brestois 29,Paris Saint-Germain FC,0,3,L,2,Team loss,1500.0,1568.6130411039326,1500.0,0,0.0,0.0,0.0,1.0,1.0,1.4803921568627452,1.4803921568627452,0.4117647058823529,0.28431372549019607,0.0,0.38333333333333336,4.0,0.0,0.0,0.0,0.0,0.0,0,1,0,2.2,2.3,3.0,1.4,0.7272727272727273,0.45454545454545453,1.0,3.0,4.0,1568.6130411039326,15.0,0.0,0.0,0.0,0.0,-68.61304110393257,-1.2000000000000002,0.0,-1.5196078431372548,-0.08039215686274526,15.0,0.0,-3.0,0.0,0.0,0.0,0.0
2026-05-10,Ligue 1,FL1,33,Paris Saint-Germain FC,Stade Brestois 29,1,0,Home,REGULAR_SEASON,,96,Stade Brestois 29,Paris Saint-Germain FC,0,1,L,2,Team loss,1649.3418074879096,1490.3394760679748,1490.3394760679748,1,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.38333333333333336,197.0,0.0,0.0,0.0,0.0,0.0,1,0,0,2.2,2.3,2.8,1.4,0.6808510638297872,0.44680851063829785,0.625,16.0,4.0,1649.3418074879096,15.0,0.0,0.0,0.0,0.0,-159.00233141993476,-2.2,0.0,-2.8,-1.6,15.0,0.0,-16.0,0.0,193.0,-1.0,0.0
2025-12-06,Ligue 1,FL1,15,Paris Saint-Germain FC,Stade Rennais FC 1901,5,0,Home,REGULAR_SEASON,,39,Stade Rennais FC 1901,Paris Saint-Germain FC,0,5,L,2,Team loss,1582.492102269743,1500.0,1500.0,0,0.0,0.0,0.0,1.0,1.0,1.4803921568627452,1.4803921568627452,0.4117647058823529,0.28431372549019607,0.0,0.38333333333333336,4.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1.8,2.0,2.4,1.6,0.6842105263157895,0.42105263157894735,0.8,5.0,7.0,1582.492102269743,15.0,0.0,0.0,0.0,0.0,-82.4921022697431,-0.8,0.0,-0.9196078431372547,0.11960784313725492,15.0,0.0,-5.0,0.0,-3.0,0.0,0.0
2026-02-13,Ligue 1,FL1,22,Stade Rennais FC 1901,Paris Saint-Germain FC,3,1,Away,REGULAR_SEASON,,63,Stade Rennais FC 1901,Paris Saint-Germain FC,3,1,W,0,Team win,1490.7968171409846,1620.4204177651006,1490.7968171409846,1,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.38333333333333336,69.0,0.0,0.0,0.0,0.0,0.0,0,1,0,2.0,2.3,2.0,0.8,0.6896551724137931,0.4482758620689655,0.5,8.0,5.0,1620.4204177651006,15.0,0.0,0.0,0.0,0.0,-129.62360062411608,-2.0,0.0,-2.0,-4.2,15.0,0.0,-8.0,0.0,64.0,-1.0,0.0
2025-11-08,Premier League,PL,11,Sunderland AFC,Arsenal FC,2,2,Away,REGULAR_SEASON,,29,Sunderland AFC,Arsenal FC,2,2,D,1,Draw,1500.0,1609.967651044553,1500.0,0,0.0,0.0,0.0,1.0,1.0,1.4803921568627452,1.4803921568627452,0.4117647058823529,0.28431372549019607,0.0,0.38333333333333336,4.0,0.0,0.0,0.0,0.0,0.0,0,1,0,3.0,2.8,2.2,0.0,0.8571428571428571,0.7857142857142857,1.0,4.0,4.0,1609.967651044553,3.0,0.0,0.0,0.0,0.0,-109.9676510445529,-2.0,0.0,-0.719607843137255,-1.4803921568627452,3.0,0.0,-4.0,0.0,0.0,0.0,0.0
2026-02-07,Premier League,PL,25,Arsenal FC,Sunderland AFC,3,0,Home,REGULAR_SEASON,,60,Sunderland AFC,Arsenal FC,0,3,L,2,Team loss,1651.8990378512112,1503.6761996071123,1503.6761996071123,1,0.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.38333333333333336,91.0,0.0,0.0,0.0,0.0,0.0,1,0,0,2.0,2.3,2.4,1.2,0.75,0.53125,1.0,8.0,7.0,1651.8990378512112,3.0,0.0,0.0,0.0,0.0,-148.22283824409897,-1.0,0.0,-0.3999999999999999,-0.8,3.0,0.0,-8.0,0.0,84.0,0.0,1.0
2025-11-23,Premier League,PL,12,Arsenal FC,Tottenham Hotspur FC,4,1,Home,REGULAR_SEASON,,32,Tottenham Hotspur FC,Arsenal FC,1,4,L,2,Team loss,1606.2914514374406,1500.0,1500.0,0,0.0,0.0,0.0,1.0,1.0,1.4803921568627452,1.4803921568627452,0.4117647058823529,0.28431372549019607,0.0,0.38333333333333336,4.0,0.0,0.0,0.0,0.0,0.0,1,0,0,2.6,2.6,2.4,0.4,0.8,0.7333333333333333,1.0,4.0,15.0,1606.2914514374406,3.0,0.0,0.0,0.0,0.0,-106.29145143744063,-1.6,0.0,-0.9196078431372547,-1.0803921568627453,3.0,0.0,-4.0,0.0,-11.0,0.0,0.0
2025-11-26,Champions League,CL,5,Paris Saint-Germain FC,Tottenham Hotspur FC,5,3,Home,LEAGUE_STAGE,,34,Tottenham Hotspur FC,Paris Saint-Germain FC,3,5,L,2,Team loss,1589.0649349229398,1491.5607746389808,1491.5607746389808,0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.38333333333333336,3.0,0.0,0.0,0.0,0.0,0.0,1,0,0,2.0,2.1,1.8,1.0,0.7058823529411765,0.47058823529411764,0.75,4.0,4.0,1589.0649349229398,15.0,0.0,0.0,0.0,0.0,-97.50416028395898,-2.0,0.0,-0.8,-3.0,15.0,0.0,-4.0,0.0,-1.0,0.0,0.0
2026-02-22,Premier League,PL,27,Tottenham Hotspur FC,Arsenal FC,1,4,Away,REGULAR_SEASON,,67,Tottenham Hotspur FC,Arsenal FC,1,4,L,2,Team loss,1482.8427371880202,1648.4901374757817,1482.8427371880202,1,0.0,1.0,0.0,0.0,0.0,2.0,4.5,0.0,0.0,1.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,0,1,0,2.2,1.9,2.6,1.0,0.7142857142857143,0.5142857142857142,1.0,8.0,4.0,1648.4901374757817,3.0,0.0,0.0,0.0,0.0,-165.64740028776146,-2.2,0.0,-0.6000000000000001,-3.5,3.0,0.0,-7.0,0.0,84.0,-1.0,0.0
2025-08-30,Ligue 1,FL1,3,Toulouse FC,Paris Saint-Germain FC,3,6,Away,REGULAR_SEASON,,4,Toulouse FC,Paris Saint-Germain FC,3,6,L,2,Team loss,1500.0,1523.585699413623,1500.0,0,0.0,0.0,0.0,1.0,1.0,1.4803921568627452,1.4803921568627452,0.4117647058823529,0.28431372549019607,0.0,0.38333333333333336,4.0,0.0,0.0,0.0,0.0,0.0,0,1,0,3.0,3.0,1.0,0.0,1.0,1.0,0.38333333333333336,0.0,8.0,1523.585699413623,15.0,0.0,0.0,0.0,0.0,-23.585699413622933,-2.0,0.0,0.48039215686274517,-1.4803921568627452,15.0,0.0,0.0,0.0,-4.0,0.0,0.0
2026-04-03,Ligue 1,FL1,28,Paris Saint-Germain FC,Toulouse FC,3,1,Home,REGULAR_SEASON,,79,Toulouse FC,Paris Saint-Germain FC,1,3,L,2,Team loss,1632.8059700058138,1488.813372137389,1488.813372137389,1,1.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.38333333333333336,216.0,0.0,0.0,0.0,0.0,0.0,1,0,0,2.4,2.2,2.8,1.0,0.6842105263157895,0.4473684210526316,0.5833333333333334,12.0,13.0,1632.8059700058138,15.0,0.0,0.0,0.0,0.0,-143.9925978684248,-2.4,0.0,0.20000000000000018,-5.0,15.0,0.0,-12.0,0.0,203.0,-1.0,0.0
2025-10-04,Premier League,PL,7,Arsenal FC,West Ham United FC,2,0,Home,REGULAR_SEASON,,16,West Ham United FC,Arsenal FC,0,2,L,2,Team loss,1553.8621129689413,1500.0,1500.0,0,0.0,0.0,0.0,1.0,1.0,1.4803921568627452,1.4803921568627452,0.4117647058823529,0.28431372549019607,0.0,0.38333333333333336,4.0,0.0,0.0,0.0,0.0,0.0,1,0,0,2.6,2.375,2.0,0.4,0.75,0.625,1.0,2.0,3.0,1553.8621129689413,3.0,0.0,0.0,0.0,0.0,-53.86211296894135,-1.6,0.0,-0.5196078431372548,-1.0803921568627453,3.0,0.0,-2.0,0.0,1.0,0.0,0.0
2026-05-10,Premier League,PL,36,West Ham United FC,Arsenal FC,0,1,Away,REGULAR_SEASON,,97,West Ham United FC,Arsenal FC,0,1,L,2,Team loss,1489.8455699039123,1658.6852900963208,1489.8455699039123,1,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.38333333333333336,218.0,0.0,0.0,0.0,0.0,0.0,0,1,0,2.0,2.0,1.4,0.6,0.6938775510204082,0.5306122448979592,0.7857142857142857,14.0,5.0,1658.6852900963208,3.0,0.0,0.0,0.0,0.0,-168.83972019240855,-2.0,0.0,-1.4,-1.4,3.0,0.0,-14.0,0.0,213.0,-1.0,0.0
2025-12-13,Premier League,PL,16,Arsenal FC,Wolverhampton Wanderers FC,2,1,Home,REGULAR_SEASON,,42,Wolverhampton Wanderers FC,Arsenal FC,1,2,L,2,Team loss,1619.3954634198633,1500.0,1500.0,0,0.0,0.0,0.0,1.0,1.0,1.4803921568627452,1.4803921568627452,0.4117647058823529,0.28431372549019607,0.0,0.38333333333333336,4.0,0.0,0.0,0.0,0.0,0.0,1,0,0,2.0,2.3,2.0,0.8,0.7619047619047619,0.6190476190476191,1.0,6.0,3.0,1619.3954634198633,3.0,0.0,0.0,0.0,0.0,-119.39546341986329,-1.0,0.0,-0.5196078431372548,-0.6803921568627451,3.0,0.0,-6.0,0.0,1.0,0.0,0.0
2026-02-18,Premier League,PL,31,Wolverhampton Wanderers FC,Arsenal FC,2,2,Away,REGULAR_SEASON,,65,Wolverhampton Wanderers FC,Arsenal FC,2,2,D,1,Draw,1491.9687608493066,1653.7049503139003,1491.9687608493066,1,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.38333333333333336,67.0,0.0,0.0,0.0,0.0,0.0,0,1,0,2.0,2.1,2.6,1.2,0.7352941176470589,0.5294117647058824,1.0,8.0,6.0,1653.7049503139003,3.0,0.0,0.0,0.0,0.0,-161.73618946459374,-2.0,0.0,-1.6,-0.8,3.0,0.0,-8.0,0.0,61.0,-1.0,0.0
